bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
0.7758969183563824,-0.4354095841106673,0.2482571442626725,-0.013586506753552602,1.0,0,0,2,-0.710938710107129,1.659999842002644,0.16711212570301237,-0.8359051728251414,31,35
-0.36821205212873787,0.6430315058229292,0.5417775437839234,-0.1336423454078706,1.0,0,0,2,0.9598044687473694,-0.6795456917635454,1.2544169581214126,-0.8359051728251414,30,31
-0.36821205212873787,-0.7948899474218662,-0.6183268924191158,0.3377085222880661,1.0,0,0,3,-0.24603626033892073,-0.6795456917635454,-0.2282714497218605,-0.8359051728251414,30,30
-0.36821205212873787,0.6430315058229292,0.2901886299085655,0.46247786961934345,2.0,0,0,2,0.6982968407527522,-0.6795456917635454,0.6942902262695095,-0.8359051728251414,32,41
-0.36821205212873787,-0.4354095841106673,-0.47855527359947253,1.2912236011153169,1.0,0,2,2,-0.827164322549181,0.5648934219418744,-0.4259632374342969,1.202163308911031,33,71
-0.36821205212873787,0.6430315058229292,1.380407256701783,-0.9191347031623345,3.0,0,0,2,1.8314965620627597,-0.6795456917635454,1.2544169581214126,-0.8359051728251414,31,33
-0.36821205212873787,-0.07592922079946847,-0.5484410830092942,-1.505550635619338,2.0,0,0,2,-0.1733952525626382,-0.6795456917635454,1.1555710642651946,-0.8359051728251414,16,17
0.7758969183563824,0.6430315058229292,2.219036969619643,-0.13419687584045406,2.5,0,0,2,1.439235120070834,1.4857783660838852,1.1885196955506006,-0.8359051728251414,34,62
-0.36821205212873787,-0.4354095841106673,-0.3108293310159006,0.017467197471120872,1.0,0,0,2,0.0735841738767224,-0.6795456917635454,-0.7225009190029515,1.1960491034658225,20,66
0.7758969183563824,0.6430315058229292,0.42996024872820876,0.7122938294981899,1.0,0,0,3,-0.4203746790019988,1.4857783660838852,0.5954443324132913,-0.8359051728251414,14,13
1.9200058888415028,-0.07592922079946847,0.48586889625606605,3.255924923758498,1.5,0,0,2,0.9016916625263433,-0.6795456917635454,-1.5132680698526972,1.21337268556058,6,67
-1.5123210226138581,-0.07592922079946847,-0.3932945861194901,3.0341127507251158,1.0,0,0,2,-0.012132215299290983,-0.6795456917635454,-0.7883981815737637,-0.8359051728251414,40,39
-0.36821205212873787,-0.4354095841106673,-0.04526325525857836,0.35573076134702836,1.0,0,0,2,-1.0305591443227722,1.6848886242767525,0.33185528213004273,-0.8359051728251414,33,68
-0.36821205212873787,0.6430315058229292,0.3460972774364228,2.3390088534817552,1.0,0,0,3,0.2769789956503135,0.1417841232820317,0.29890665084463663,-0.8359051728251414,32,42
-0.36821205212873787,-0.4354095841106673,-0.21298919784215029,0.873939450596267,1.0,0,0,2,-0.5511284929993073,0.5648934219418744,0.36480391341544877,1.2154107540423162,31,35
0.7758969183563824,0.6430315058229292,0.569731867547852,-0.9629426073364274,2.0,0,0,2,0.9888608718578823,-0.6795456917635454,1.2544169581214126,-0.8359051728251414,34,48
-1.5123210226138581,-1.5138506740442639,-0.07321757902250701,0.08401084938113547,1.0,0,0,2,-1.0450873458780285,1.659999842002644,-1.6780112262797278,1.203182343151899,34,60
0.7758969183563824,-1.5138506740442639,-0.8978701300584023,-0.6257881043256869,1.5,0,0,2,-0.5366002914440509,-0.6795456917635454,-0.4259632374342969,1.202163308911031,34,64
-0.36821205212873787,-1.5138506740442639,0.3041657917905298,-0.06931681522818982,1.0,0,0,2,0.7128250423080087,-0.6795456917635454,-0.5248091312905151,1.2072584801153714,35,69
-0.36821205212873787,0.2835511425117304,0.08053120167910058,0.8326269333687997,2.0,0,0,3,0.4803738174239046,-0.6795456917635454,0.5624957011278853,-0.8359051728251414,30,30
-0.36821205212873787,0.6430315058229292,0.0385997160332076,-0.7921472341007233,2.0,0,0,2,0.4367892127581351,-0.6795456917635454,1.1885196955506006,-0.8359051728251414,37,37
-0.36821205212873787,-0.07592922079946847,-0.4086694641896509,0.7527745510767822,1.0,0,0,3,-0.02811323701007314,-0.6795456917635454,0.2330093882738245,-0.8359051728251414,32,42
-0.36821205212873787,-0.4354095841106673,0.5417775437839234,1.0100766717955052,2.0,0,0,2,0.9598044687473694,-0.6795456917635454,-1.1508331257132305,1.1756684186484607,34,53
-0.36821205212873787,-0.4354095841106673,-0.47855527359947253,0.08401084938113547,1.0,0,0,2,-0.7690515163281549,0.46533829284544087,0.463649807271667,-0.8359051728251414,18,19
0.7758969183563824,0.6430315058229292,1.4083615804657117,0.8664532897563904,2.0,0,0,3,1.8605529651732726,-0.6795456917635454,0.6942902262695095,-0.8359051728251414,24,36
1.9200058888415028,1.0025118691341282,1.7577906275148198,2.6792132738717047,1.0,0,3,2,0.044527770766209396,3.0537716493527145,0.20006075698841844,-0.8359051728251414,3,5
-0.36821205212873787,1.7214725957565258,-0.8559386444125093,-1.6441832437652018,2.0,0,0,2,-0.8998053303254635,0.017340211911489708,1.2544169581214126,-0.8359051728251414,34,73
-0.36821205212873787,0.6430315058229292,2.498580207258929,1.2069349753626317,2.0,0,0,2,2.9937526864832797,-0.6795456917635454,0.39775254470085486,-0.8359051728251414,32,41
-0.36821205212873787,-0.07592922079946847,-1.0655960726419742,-0.525972626460665,1.0,0,0,2,-0.710938710107129,-0.6795456917635454,-1.6780112262797278,1.203182343151899,34,48
-0.36821205212873787,-1.5138506740442639,-1.3171849865173322,-0.1405739758151638,1.0,0,0,3,-0.9724463381017461,-0.6795456917635454,-0.7554495502883577,1.189934898020614,34,61
-0.36821205212873787,-0.4354095841106673,-0.017308931494649706,-0.5134956917275372,1.0,0,2,3,-1.0160309427675156,1.7097774065508609,-0.7554495502883577,1.189934898020614,34,60
0.7758969183563824,0.6430315058229292,1.296544285409997,-1.0846620372884959,2.0,0,0,2,0.7709378485290347,0.9880027206017172,1.1226224329797885,1.2052204116336354,41,40
-0.36821205212873787,0.2835511425117304,0.48586889625606605,-0.41783919210689124,1.0,0,1,3,-0.739995113217642,2.1328867052107037,0.4965984385570731,-0.8359051728251414,34,54
0.7758969183563824,2.4404333223789236,3.0716438444194663,1.4037932789297582,2.0,0,0,2,3.5894089502487967,-0.6795456917635454,1.0237765391235703,-0.8359051728251414,24,36
-0.36821205212873787,-0.7948899474218662,-0.9398016157042953,-1.1428877327097586,1.5,0,0,2,-0.5801848961098204,-0.6795456917635454,-1.2826276508548549,-0.8359051728251414,34,54
1.9200058888415028,2.0809529590677247,0.23427998238070818,-0.596120726182472,2.0,0,0,2,-0.36226187278097277,1.037780285149934,0.9578792765527581,-0.8359051728251414,34,70
-0.36821205212873787,0.6430315058229292,1.0170010477707105,-0.63271973473298,2.0,0,0,2,1.4537633216260906,-0.6795456917635454,1.452108745833849,-0.8359051728251414,34,56
-1.5123210226138581,-0.4354095841106673,-0.3667379785437579,-0.9008351988870805,1.0,0,0,2,0.015471367655696379,-0.6795456917635454,1.1555710642651946,-0.8359051728251414,16,17
-1.5123210226138581,1.0025118691341282,1.0729096952985677,0.36460324826836366,1.0,0,0,2,1.5118761278471164,-0.6795456917635454,1.2214683268360067,-0.8359051728251414,30,31
-0.36821205212873787,-0.07592922079946847,-0.3807151404257222,0.283919070327471,1.0,0,0,2,0.0009431661004398731,-0.6795456917635454,-0.6895522877175455,1.2001252404292948,34,62
-0.36821205212873787,0.2835511425117304,-0.674235539946973,3.313041558314594,2.0,0,0,2,-0.3041490665599468,-0.6795456917635454,0.6283929636986973,-0.8359051728251414,32,41
0.7758969183563824,3.1593940490013215,0.0385997160332076,-1.0236636897043159,2.0,0,0,2,0.4367892127581351,-0.6795456917635454,-0.9860899692862002,1.2052204116336354,34,54
1.9200058888415028,0.6430315058229292,0.42996024872820876,0.0792973407041761,1.0,0,0,2,-0.7545233147728985,2.0582203583883785,-0.12942555586564228,1.1644590419989118,35,69
0.7758969183563824,1.0025118691341282,1.1008640190624965,-0.7330897430305854,2.0,0,0,2,1.5409325309576296,-0.6795456917635454,1.1555710642651946,-0.8359051728251414,17,16
0.7758969183563824,0.2835511425117304,0.09450836356106491,0.483272760841223,1.0,0,0,3,0.4949020189791611,-0.6795456917635454,0.2659580195592306,1.202163308911031,14,13
-0.36821205212873787,0.2835511425117304,1.3664300948198187,0.8171000812564629,2.0,0,0,2,1.816968360507503,-0.6795456917635454,0.6613415949841034,1.211334617078844,30,30
-1.5123210226138581,-0.4354095841106673,0.2482571442626725,0.6271734080966296,1.0,0,0,1,0.6547122360869827,-0.6795456917635454,-0.7225009190029515,-0.8359051728251414,35,66
-0.36821205212873787,-1.5138506740442639,-0.841961482530545,2.334849875237379,1.0,0,0,2,-1.1032001520990546,0.39067194602311567,0.463649807271667,-0.8359051728251414,32,41
-0.36821205212873787,-0.07592922079946847,-0.6462812161830445,0.7749557683801203,1.0,0,0,3,-0.2750926634494337,-0.6795456917635454,-0.458911868719703,-0.8359051728251414,34,59
3.064114859326623,1.0025118691341282,1.4642702279935689,-0.6257881043256869,1.5,0,0,2,1.1922556936314734,0.5648934219418744,-1.776857120135946,1.1878968295388779,34,46
0.7758969183563824,-0.4354095841106673,0.4020059249642801,-0.20989027988809564,2.0,0,3,3,0.8145224531948042,-0.6795456917635454,-0.19532281843645444,-0.8359051728251414,6,67
-0.36821205212873787,-1.5138506740442639,-1.4290022815730468,0.12282797966197731,1.0,0,0,3,-1.088671950543798,-0.6795456917635454,0.03531760056138807,-0.8359051728251414,19,22
-0.36821205212873787,0.2835511425117304,-0.4925324354814368,2.483741296386037,1.0,0,0,3,-0.11528244634161218,-0.6795456917635454,0.2659580195592306,1.202163308911031,13,14
0.7758969183563824,0.6430315058229292,1.1707498284723181,0.8365086463968838,2.0,0,0,2,1.613573538733912,-0.6795456917635454,0.6283929636986973,-0.8359051728251414,16,17
0.7758969183563824,-0.7948899474218662,-0.0033317696126853795,2.2940918884424955,2.0,0,0,2,0.39320460809236557,-0.6795456917635454,0.29890665084463663,1.2164297882831843,14,2
-0.36821205212873787,0.6430315058229292,-1.0935503964059028,-1.766179938933562,3.0,0,0,2,-0.739995113217642,-0.6795456917635454,1.2214683268360067,-0.8359051728251414,34,61
-0.36821205212873787,0.2835511425117304,-1.3060032570117606,-1.778102343234106,2.0,0,0,2,-1.251387807962671,-0.18177004628137747,1.2214683268360067,-0.8359051728251414,34,55
-0.36821205212873787,-1.5138506740442639,-1.0795732345239386,0.8670078201889738,1.0,0,0,3,-0.7254669116623854,-0.6795456917635454,-0.030579662009424073,-0.8359051728251414,21,23
-0.36821205212873787,-0.07592922079946847,-0.7021898637109018,-1.0472312330891127,1.0,0,0,2,-0.9869745396570025,0.44044951057133247,-0.7554495502883577,1.214391719801448,34,46
0.7758969183563824,0.6430315058229292,1.939493731980356,0.10730112754964058,2.0,0,0,2,2.41262462427302,-0.6795456917635454,0.8260847514111338,-0.8359051728251414,3,5
-0.36821205212873787,-0.7948899474218662,-0.5344639211273298,-0.6313334086515214,1.0,0,0,2,-0.8416925241044375,0.49022707511954927,0.2659580195592306,-0.8359051728251414,34,61
-0.36821205212873787,-1.5138506740442639,-1.0795732345239386,0.29473241376284837,1.0,0,0,3,-0.7254669116623854,-0.6795456917635454,-0.3600659748634848,-0.8359051728251414,18,20
-1.5123210226138581,-1.5138506740442639,-0.9957102632321526,2.74908410837722,1.0,0,0,3,-0.6382977023308464,-0.6795456917635454,-0.7554495502883577,1.189934898020614,19,21
0.7758969183563824,-0.4354095841106673,-0.059240417140542685,-0.34852288803395937,1.0,0,0,3,-0.798107919438668,1.2617793256169096,-0.7554495502883577,1.189934898020614,34,59
-0.36821205212873787,-0.07592922079946847,-1.2752535008714392,-1.6782868653690843,2.0,0,0,2,-1.3647077800936718,0.0671177764597065,1.1226224329797885,1.2052204116336354,34,60
3.064114859326623,0.6430315058229292,0.9890467240067818,-0.9917781898307672,2.0,0,0,4,0.14622518165300494,1.5106671483579936,-1.5791653324235095,1.1573258023128352,34,60
-0.36821205212873787,1.361992232445327,0.6675720007216023,0.06155236686150554,2.0,0,2,2,1.0905582827446778,-0.6795456917635454,-0.920192706715388,1.189934898020614,20,66
-0.36821205212873787,0.6430315058229292,0.8352979433051743,1.7159939124742434,2.0,0,0,2,1.264896701407756,-0.6795456917635454,0.7601874888403216,-0.8359051728251414,11,11
0.7758969183563824,1.361992232445327,1.9534708938623204,-0.9030533206174143,1.0,0,0,2,0.18980978631877446,3.153326778449148,-0.3930146061488909,1.2062394458745034,34,46
-0.36821205212873787,-0.7948899474218662,-0.47855527359947253,0.4585961565912593,1.0,0,0,2,-0.10075424478635567,-0.6795456917635454,-0.458911868719703,1.203182343151899,17,16
1.9200058888415028,-0.07592922079946847,1.0729096952985677,1.003145041388212,1.0,0,0,3,-0.1733952525626382,2.207553052033029,-0.26122008100726657,-0.8359051728251414,3,6
0.7758969183563824,-0.07592922079946847,0.48586889625606605,-0.3457502358710421,1.0,0,0,2,-0.7545233147728985,2.157775487484812,-2.304035220702443,1.2072584801153714,34,58
-0.36821205212873787,-0.7948899474218662,0.09450836356106491,0.025785153959872697,1.0,0,0,2,0.4949020189791611,-0.6795456917635454,-0.5577577625759212,-0.8359051728251414,34,69
1.9200058888415028,-0.07592922079946847,0.010645392269278948,0.10674659711705711,1.5,0,0,2,0.40773280964762204,-0.6795456917635454,-0.4259632374342969,1.202163308911031,35,69
-1.5123210226138581,-1.5138506740442639,-1.4849109291009042,1.0655297150538507,1.0,0,0,2,-1.1467847567648242,-0.6795456917635454,-0.9860899692862002,1.1980871719475588,34,64
-0.36821205212873787,0.6430315058229292,0.4998460581380304,-1.2363261106000707,3.0,0,0,3,0.9162198640815998,-0.6795456917635454,-0.5577577625759212,1.1848397268162736,34,45
0.7758969183563824,0.6430315058229292,0.8912065908330316,-0.556471800252755,2.0,0,0,2,1.323009507628782,-0.6795456917635454,0.6613415949841034,1.211334617078844,16,17
-0.36821205212873787,-0.07592922079946847,-0.7860528350026877,0.299168657223516,1.0,0,0,4,-0.4203746790019988,-0.6795456917635454,-0.19532281843645444,-0.8359051728251414,35,61
-0.36821205212873787,1.0025118691341282,0.7514349720133883,-1.0139594071341054,2.0,0,0,2,1.1777274920762169,-0.6795456917635454,1.2214683268360067,-0.8359051728251414,16,17
0.7758969183563824,0.2835511425117304,1.1427955047083895,-0.29861514910144843,1.0,0,0,3,-0.23150805878366423,2.4315520925000045,-0.7225009190029515,-0.8359051728251414,34,56
-0.36821205212873787,-0.4354095841106673,0.7234806482494597,-1.2659934887432855,2.0,0,0,2,0.13169698009774844,1.0626690674240424,-1.809805751421352,-0.8359051728251414,34,57
0.7758969183563824,-1.5138506740442639,-0.10117190278643567,-0.6989861214267029,1.5,0,0,0,0.29150719720557,-0.6795456917635454,-2.271086589417037,-0.8359051728251414,34,52
-0.36821205212873787,0.2835511425117304,-0.29685216913393625,0.6496318906162595,1.0,0,0,3,-0.6382977023308464,0.5648934219418744,-0.09647692458023621,-0.8359051728251414,30,30
-0.36821205212873787,1.0025118691341282,-0.1151490646684,0.6496318906162595,1.5,0,0,4,0.2769789956503135,-0.6795456917635454,-0.16237418715104837,-0.8359051728251414,19,22
-0.36821205212873787,-0.4354095841106673,-0.04526325525857836,-0.48161019185398857,1.0,0,0,2,-0.5511284929993073,0.8635588092311752,0.39775254470085486,-0.8359051728251414,34,56
0.7758969183563824,-0.4354095841106673,-0.1151490646684,-0.34852288803395937,1.0,0,0,3,-0.5656566945545639,0.7640036801347416,-0.8542954441445759,-0.8359051728251414,34,70
-0.36821205212873787,-1.5138506740442639,-1.3451393102812608,0.36682136999869747,1.0,0,0,2,-1.001502741212259,-0.6795456917635454,-0.3600659748634848,1.1909539322614822,14,2
-0.36821205212873787,0.6430315058229292,0.611663353193745,0.1713493925130296,2.0,0,0,2,1.032445476523652,-0.6795456917635454,1.0896738016943823,-0.8359051728251414,37,37
0.7758969183563824,0.6430315058229292,-0.059240417140542685,-0.08179374996131757,2.0,0,0,2,0.3350918018713395,-0.6795456917635454,0.891982013981946,-0.8359051728251414,1,44
-0.36821205212873787,-1.5138506740442639,-1.3451393102812608,-0.1821637582589229,1.0,0,0,2,-1.001502741212259,-0.6795456917635454,-0.16237418715104837,1.1950300692249545,6,68
-0.36821205212873787,-1.5138506740442639,-1.2612763389894748,0.5165445867962303,1.0,0,0,2,-0.9143335318807201,-0.6795456917635454,-0.29416871229267266,1.2062394458745034,18,20
0.7758969183563824,0.6430315058229292,1.0449553715346391,2.2877147884677855,2.0,0,0,2,1.4828197247366035,-0.6795456917635454,0.9578792765527581,-0.8359051728251414,14,13
-0.36821205212873787,0.6430315058229292,1.3664300948198187,2.74908410837722,2.0,0,0,2,1.816968360507503,-0.6795456917635454,0.6283929636986973,-0.8359051728251414,14,2
-0.36821205212873787,-1.5138506740442639,-0.25492068348804325,0.15055450129115006,1.0,0,0,3,-0.739995113217642,0.8137812446829584,-0.458911868719703,-0.8359051728251414,6,67
-0.36821205212873787,-0.7948899474218662,-0.07321757902250701,0.03964841477445907,1.0,0,0,2,-0.26056446189417726,0.31600559920079047,-0.06352829329483015,1.1991062061884268,20,66
-1.5123210226138581,-1.5138506740442639,-0.9258244538223309,-1.178100415178808,1.0,0,0,3,-1.4664051909804674,0.8635588092311752,-1.5462167011381034,-0.8359051728251414,34,56
-1.5123210226138581,-0.7948899474218662,-0.7860528350026877,-1.673573356692125,2.0,0,0,2,-0.8416925241044375,0.042228994185598105,1.2544169581214126,-0.8359051728251414,34,58
0.7758969183563824,-0.4354095841106673,-0.21298919784215029,-1.239098762762988,1.0,0,0,3,-1.1177283536543112,1.535555930632102,-0.887244075429982,-0.8359051728251414,34,73
-1.5123210226138581,-0.4354095841106673,-0.4086694641896509,-0.8808721033140762,1.0,0,0,2,-1.1903693614305937,1.3115568901651264,-1.6121139637089155,1.202163308911031,34,47
-0.36821205212873787,-0.4354095841106673,-0.883892968176438,1.5177492828256582,1.0,0,0,2,-0.5220720898887944,-0.6795456917635454,0.36480391341544877,1.2154107540423162,32,41
-0.36821205212873787,0.6430315058229292,-0.29685216913393625,-0.2947334360733643,2.0,0,0,2,0.08811237543197892,-0.6795456917635454,0.924930645267352,1.2082775143562396,1,44
0.7758969183563824,-0.4354095841106673,-0.04526325525857836,0.9235699243124862,1.0,0,0,4,0.34962000342659605,-0.6795456917635454,-0.3930146061488909,-0.8359051728251414,1,1
-0.36821205212873787,-0.4354095841106673,-0.33878365477982925,0.13253226223218778,1.0,0,0,3,-0.8707489272149506,0.8884475915052836,0.20006075698841844,1.1940110349840865,1,0
1.9200058888415028,1.7214725957565258,2.4566487216130364,1.4129430310673852,2.0,0,0,4,2.9501680818175107,-0.6795456917635454,0.2330093882738245,-0.8359051728251414,20,66
-1.5123210226138581,-1.5138506740442639,-1.6666140335664403,0.4841045564900982,1.0,0,0,2,-1.3356513769831588,-0.6795456917635454,-0.6895522877175455,1.2001252404292948,18,19
-1.5123210226138581,-1.5138506740442639,-1.5408195766287613,-1.2302262758416527,1.0,0,0,3,-1.2048975629858503,-0.6795456917635454,-1.6450625949943216,-0.8359051728251414,34,46
-0.36821205212873787,0.2835511425117304,0.38802876308231576,0.20600754454949555,2.0,0,0,3,0.7999942516395477,-0.6795456917635454,-0.030579662009424073,-0.8359051728251414,14,13
-0.36821205212873787,-0.4354095841106673,-0.7441213493567947,-0.26534332314644116,1.0,0,0,2,-0.3767900743362293,-0.6795456917635454,0.924930645267352,1.2082775143562396,12,12
-0.36821205212873787,-1.5138506740442639,-1.3171849865173322,0.7045304034420216,1.0,0,0,2,-0.9724463381017461,-0.6795456917635454,-0.06352829329483015,1.1991062061884268,41,40
-1.5123210226138581,-0.07592922079946847,-1.0935503964059028,-0.17273674090500418,1.0,0,0,2,-1.1613129583200807,0.042228994185598105,-0.9860899692862002,1.1980871719475588,34,53
-0.36821205212873787,0.6430315058229292,-0.04526325525857836,0.2015713010888279,2.0,0,0,2,0.34962000342659605,-0.6795456917635454,0.7601874888403216,-0.8359051728251414,5,9
-1.5123210226138581,-1.5138506740442639,-1.6246825479205473,-0.9030533206174143,1.0,0,0,4,-1.2920667723173893,-0.6795456917635454,-1.5132680698526972,1.1573258023128352,34,55
-0.36821205212873787,0.2835511425117304,-1.05161891076001,0.6579498471050114,2.0,0,0,2,-0.6964105085518725,-0.6795456917635454,0.5295470698424791,-0.8359051728251414,17,16
-0.36821205212873787,-0.4354095841106673,-0.3667379785437579,-0.09898419337140467,1.0,0,0,2,-0.710938710107129,0.5648934219418744,0.2659580195592306,-0.8359051728251414,14,13
-0.36821205212873787,0.6430315058229292,-0.3108293310159006,-1.374404188313351,2.0,0,0,2,-0.1298106478968687,-0.33110273992602784,1.1555710642651946,-0.8359051728251414,30,30
